PROPAUDIT	CONSAUDIT	Proposed 2014	Considered 2015	1n submitted	2nd n submitted	unr?	2ndN	Adopt	EMERGEXP	ANALYST	Agency	Title	Part	Year	Page	Type	1stNPubl (E/P/R Adopted)	"Year1stNProp (P,E,R,X)"	1stNExp	2ndNFiled	2ndNExp	JCAR Overall Action	"Adopted (AdoptPubl if E, R or P)"	Adoption Page	Check	EXP	First Mtg Considered	Tab	JCAR Response: 1st meeting	2nd Mtg Considered	Tab: 2	JCAR Response: 2nd meeting	3rd Mtg Considered	Tab: 3	JCAR Response: 3rd Mtg	4th Mtg Considered	Tab: 4	JCAR Response: 4th Mtg	JCAR Action: Overall	Date of JCAR Action	Agency Monitoring	Active monitoring needed?	Rollcall Yes	Rollcall No	Rollcall Present	AR Deadline	"Agency Response (A,WD,D,NR)"	AR Date	AR Mtg	AR Tab	DTAR/NFA	FTR	NFA	SWM	WP/WS	Outcome	General	Emergency	Peremptory	Exempt	Required	Proposed	0	PA Addressed	PA Addressed 2	PA Addressed 3	PA Addressed 4	PA Addressed 5		APPROP	FTR	NFA	SWM	WS	CORRESP PROP	Year Considered	Year Action Taken	AR YEAR	AR MTG YEAR	#VALUE!	COVID-19	PROPOSEDAUDIT	CONSIDEREDAUDIT	AUDITSTART	AUDITFINISH	DCFS	HFS	DNR	CMS	IEMA	DOT	IHDA	JCE	Check2	Yearcheck	PageDB	PageTest	TypeDB	TypeShortDB	TypeTest	AgencyDB	AgencyTest	TitleDB	PartDB	TitleTest	PartTest	RegDateDB	RegDateTest	From1stNtoAdopt
NA	NA	na	G				#REF!	#REF!	#REF!		SBE	23	405	15	1507592	G	5/29/15	2015	7/13/15	8/20/15	10/3/15	NOL	9/24/2015	1513498	TRUE	5/27/16	9/16/15	7	NOL										NOL	9/16/2015						NA																														2015	2015	NA	NA	0		0	0											FALSE	NA	1507592	TRUE	23-405-15-07592	G	TRUE	SBE	TRUE	23	405	TRUE	TRUE	5/29/2015	TRUE	118
NA	NA	na	G				#REF!	#REF!	#REF!		ISTHA	92	2520	15	1507598	G	5/29/15	2015	7/13/15	7/29/15	9/11/15	NOL	8/28/2015	1512640	TRUE	5/27/16	8/11/15	26	NOL										NOL	8/11/2015						NA																														2015	2015	NA	NA	0		0	0											FALSE	NA	1507598	TRUE	92-2520-15-07598	G	TRUE	ISTHA	TRUE	92	2520	TRUE	TRUE	5/29/2015	TRUE	91
NA	NA	na	G				#REF!	#REF!	#REF!		HFS	89	140	15	1507761	G	6/5/15	2015	7/20/15	10/1/15	11/14/15	NOL	10/14/2015	1514138	TRUE	6/3/16	10/13/15	8	NOL										NOL	10/13/2015						NA																														2015	2015	NA	NA	0		0	0											FALSE	NA	1507761	TRUE	89-140-15-07761	G	TRUE	HFS	TRUE	89	140	TRUE	TRUE	6/5/2015	TRUE	131
NA	NA	na	G				#REF!	#REF!	#REF!		DHS	59	132	15	1507763	G	6/5/15	2015	7/20/15	8/3/15	9/16/15	NOL	10/1/2015	1513684	TRUE	6/3/16	9/16/15	9	NOL										NOL	9/16/2015						NA																														2015	2015	NA	NA	0		0	0											FALSE	NA	1507763	TRUE	59-132-15-07763	G	TRUE	DHS	TRUE	59	132	TRUE	TRUE	6/5/2015	TRUE	118
NA	NA	na	G				#REF!	#REF!	#REF!		LCC	77	3500	15	1507789	G	6/5/15	2015	7/20/15	9/25/15	11/8/15	NOL	EXP	EXP	#VALUE!	6/3/16	10/13/15	16	NOL										NOL	10/13/2015						NA																														2015	2015	NA	NA	0		0	0											FALSE	NA	1507789	TRUE	77-3500-15-07789	G	TRUE	LCC	TRUE	77	3500	TRUE	TRUE	6/5/2015	TRUE	#VALUE!
NA	NA	na	G				#REF!	#REF!	#REF!	JE	PCB	35	101	15	1507791	G	6/5/15	2015	7/20/15	7/30/15	9/12/15	NOL	9/8/2015	1512848	TRUE	6/3/16	8/11/15	15	NOL										NOL	8/11/2015						NA																														2015	2015	NA	NA	0		0	0											FALSE	NA	1507791	TRUE	35-101-15-07791	G	TRUE	PCB	TRUE	35	101	TRUE	TRUE	6/5/2015	TRUE	
NA	NA	na	G				#REF!	#REF!	#REF!	JE	PCB	35	103	15	1507842	G	6/5/15	2015	7/20/15	7/30/15	9/12/15	NOL	9/8/2015	1512898	TRUE	6/3/16	8/11/15	16	NOL										NOL	8/11/2015						NA																														2015	2015	NA	NA	0		0	0											FALSE	NA	1507842	TRUE	35-103-15-07842	G	TRUE	PCB	TRUE	35	103	TRUE	TRUE	6/5/2015	TRUE	95
NA	NA	na	G				#REF!	#REF!	#REF!	JE	PCB	35	104	15	1507849	G	6/5/15	2015	7/20/15	7/30/15	9/12/15	NOL	9/8/2015	1512905	TRUE	6/3/16	8/11/15	17	NOL										NOL	8/11/2015						NA																														2015	2015	NA	NA	0		0	0											FALSE	NA	1507849	TRUE	35-104-15-07849	G	TRUE	PCB	TRUE	35	104	TRUE	TRUE	6/5/2015	TRUE	95
NA	NA	na	G				#REF!	#REF!	#REF!	JE	PCB	35	106	15	1507857	G	6/5/15	2015	7/20/15	7/30/15	9/12/15	NOL	9/8/2015	1512914	TRUE	6/3/16	8/11/15	18	NOL										NOL	8/11/2015						NA																														2015	2015	NA	NA	0		0	0											FALSE	NA	1507857	TRUE	35-106-15-07857	G	TRUE	PCB	TRUE	35	106	TRUE	TRUE	6/5/2015	TRUE	95
NA	NA	na	G				#REF!	#REF!	#REF!	JE	PCB	35	108	15	1507864	G	6/5/15	2015	7/20/15	7/30/15	9/12/15	NOL	9/8/2015	1512921	TRUE	6/3/16	8/11/15	19	NOL										NOL	8/11/2015						NA																														2015	2015	NA	NA	0		0	0											FALSE	NA	1507864	TRUE	35-108-15-07864	G	TRUE	PCB	TRUE	35	108	TRUE	TRUE	6/5/2015	TRUE	95
NA	NA	na	E				#REF!	#REF!	#REF!		HFS	89	140	15	1508137	E	5/20/15	2015	NA	NA	NA	NOL	6/5/15	1508137	TRUE	10/16/15	7/14/15	50	NOL										NOL	7/14/2015						NA																														2015	2015	NA	NA	0		0	0											TRUE	2015	1508137	TRUE	89-140-15-08137E	E	TRUE	HFS	TRUE	89	140	TRUE	TRUE	6/5/15	FALSE	
NA	NA	na	E				#REF!	#REF!	#REF!		LCC	77	3500	15	1508175	E	5/21/15	2015	NA	NA	NA	NOL	6/5/15	1508175	TRUE	10/17/15	7/14/15	51	NOL										NOL	7/14/2015						NA																														2015	2015	NA	NA	0		0	0											TRUE	2015	1508175	TRUE	77-3500-15-08175E	E	TRUE	LCC	TRUE	77	3500	TRUE	TRUE	6/5/15	FALSE	
NA	NA	na	CO				#REF!	#REF!	#REF!		IGB	11	1800	15	1508183	CO	6/5/15	2015	NA		NA	NA			FALSE	6/3/16													NA							NA																														NA	NA	NA	NA	0		0	0											FALSE	NA			11-1800-15-08243CO	CO	TRUE	IGB	TRUE							
NA	NA	na	G				#REF!	#REF!	#REF!	ES--Legacy	TRS	80	1650	15	1508243	G	6/12/15	2015	7/27/15	8/12/15	11/9/15	REC	10/30/2015	1514989	TRUE	6/10/16	9/16/15	22	XT	10/13/2015	26	REC							REC	10/13/2015	x					1/10/2016	A	1/8/2016	2/16/2016	40	DTAR/NFA			SWM		DTAR/NFA/SWM																				2015	2015	2016	2016	0		0	0											FALSE	NA	1508243	TRUE	80-1650-15-08243	G	TRUE	TRS	TRUE	80	1650	TRUE	TRUE	6/12/2015	TRUE	
NA	NA	na	RC				#REF!	#REF!	#REF!		DOI	50	1412	15	1508338	RC	6/12/15	2015	NA		NA	NA	6/12/2015	1508338	FALSE	6/10/16													NA							NA																														NA	NA	NA	NA	0		0	0											TRUE	NA				RC	TRUE	DOI	TRUE							
NA	NA	na	RC				#REF!	#REF!	#REF!		DOI	50	2008	15	1508346	RC	6/12/15	2015	NA		NA	NA	6/12/2015	1508346	FALSE	6/10/16													NA							NA																														NA	NA	NA	NA	0		0	0											TRUE	NA				RC	TRUE	DOI	TRUE							
NA	NA	na	G				#REF!	#REF!	#REF!		IGB	11	1800	15	1508363	G	6/19/15	2015	8/3/15	11/17/15	2/14/16	NOL	1/27/2016	1602952	TRUE	6/17/16	12/15/15	23	XT	1/13/2016	17	NOL							NOL	1/13/2016						NA																														2015	2016	NA	NA	0		0	0											FALSE	NA	1508363	TRUE	11-1800-15-08363	G	TRUE	IGB	TRUE	11	1800	TRUE	TRUE	6/19/2015	TRUE	
NA	NA	na	G				#REF!	#REF!	#REF!		SOS	92	1040	15	1508372	G	6/19/15	2015	8/3/15	9/2/15	10/16/15	NOL	10/29/2015	1514983	TRUE	6/17/16	10/13/15	25	NOL										NOL	10/13/2015						NA																														2015	2015	NA	NA	0		0	0											FALSE	NA	1508372	TRUE	92-1040-15-08372	G	TRUE	SOS	TRUE	92	1040	TRUE	TRUE	6/19/2015	TRUE	
NA	NA	na	G				#REF!	#REF!	#REF!	MR	CPO-HE	44	4	15	1508481	G	6/26/15	2015	8/10/15	11/9/15	12/23/15	NOL	1/15/2016	1600456	TRUE	6/24/16	12/15/15	2	NOL										NOL	12/15/2015						NA																														2015	2015	NA	NA	0		0	0											FALSE	NA	1508481	TRUE	44-4-15-08481	G	TRUE	CPO-HE	TRUE	44	4	TRUE	TRUE	6/26/2015	TRUE	
NA	NA	na	G				#REF!	#REF!	#REF!		DOI	50	1405	15	1508677	G	6/26/15	2015	8/10/15	9/21/15	11/4/15	NOL	10/22/2015	1514552	TRUE	6/24/16	10/13/15	12	NOL										NOL	10/13/2015						NA																														2015	2015	NA	NA	0		0	0											FALSE	NA	1508677	TRUE	50-1405-15-08677	G	TRUE	DOI	TRUE	50	1405	TRUE	TRUE	6/26/2015	TRUE	
NA	NA	na	G				#REF!	#REF!	#REF!		DOI	50	1451	15	1508684	G	6/26/15	2015	8/10/15	9/21/15	11/4/15	NOL	10/22/2015	1514559	TRUE	6/24/16	10/13/15	13	NOL										NOL	10/13/2015						NA																														2015	2015	NA	NA	0		0	0											FALSE	NA	1508684	TRUE	50-1451-15-08684	G	TRUE	DOI	TRUE	50	1451	TRUE	TRUE	6/26/2015	TRUE	118
NA	NA	na	G				#REF!	#REF!	#REF!	JE	PCB	35	611	15	1508691	G	6/26/15	2015	8/10/15	9/21/15	11/4/15	NOL	11/9/2015	1515144	TRUE	6/24/16	10/13/15	20	NOL										NOL	10/13/2015						NA																														2015	2015	NA	NA	0		0	0										X	FALSE	NA	1508691	TRUE	35-611-15-08691	G	TRUE	PCB	TRUE	35	611	TRUE	TRUE	6/26/2015	TRUE	136
NA	NA	na	G				#REF!	#REF!	#REF!	JE	IPA	83	1200	15	1508705	G	6/26/15	2015	8/10/15	5/4/16	6/17/16	NOL	EXP	EXP	#VALUE!	6/24/16	6/14/16	14	NOL										NOL	6/14/2016						NA																														2016	2016	NA	NA	0		0	0											FALSE	NA	1508705	TRUE	83-1200-15-08705	G	TRUE	IPA	TRUE	83	1200	TRUE	TRUE	6/26/2015	TRUE	#VALUE!
NA	NA	na	G				#REF!	#REF!	#REF!	JE	IPA	83	1210	15	1508710	G	6/26/15	2015	8/10/15	5/4/16	6/17/16	REC	EXP	EXP	#VALUE!	6/24/16	6/14/16	15	REC								TIMELINESS		REC	6/14/2016						9/11/2016	Failed to adopt	6/25/2016	8/9/2016	26	NFA/SWM																									2016	2016	2016	2016	0		0	0											FALSE	NA	1508710	TRUE	83-1210-15-08710	G	TRUE	IPA	TRUE	83	1210	TRUE	TRUE	6/26/2015	TRUE	#VALUE!
NA	NA	na	G				#REF!	#REF!	#REF!	JE	IPA	83	1220	15	1508716	G	6/26/15	2015	8/10/15	5/4/16	6/17/16	NOL	EXP	EXP	#VALUE!	6/24/16	6/14/16	16	NOL										NOL	6/14/2016						NA																														2016	2016	NA	NA	0		0	0											FALSE	NA	1508716	TRUE	83-1220-15-08716	G	TRUE	IPA	TRUE	83	1220	TRUE	TRUE	6/26/2015	TRUE	#VALUE!
NA	NA	na	G				#REF!	#REF!	#REF!	JE	IPA	83	1230	15	1508720	G	6/26/15	2015	8/10/15	5/4/16	6/17/16	NOL	EXP	EXP	#VALUE!	6/24/16	6/14/16	17	NOL										NOL	6/14/2016						NA																														2016	2016	NA	NA	0		0	0											FALSE	NA	1508720	TRUE	83-1230-15-08720	G	TRUE	IPA	TRUE	83	1230	TRUE	TRUE	6/26/2015	TRUE	
NA	NA	na	G				#REF!	#REF!	#REF!	JE	IPA	83	1240	15	1508731	G	6/26/15	2015	8/10/15	5/4/16	6/17/16	NOL	EXP	EXP	#VALUE!	6/24/16	6/14/16	18	NOL										NOL	6/14/2016						NA																														2016	2016	NA	NA	0		0	0											FALSE	NA	1508731	TRUE	83-1240-15-08731	G	TRUE	IPA	TRUE	83	1240	TRUE	TRUE	6/26/2015	TRUE	
NA	NA	na	G				#REF!	#REF!	#REF!		DOR	86	500	15	1508742	G	6/26/15	2015	8/10/15	8/27/15	10/10/15	NOL	10/23/2015	1514728	TRUE	6/24/16	9/16/15	19	NOL										NOL	9/16/2015						NA																														2015	2015	NA	NA	0		0	0											FALSE	NA	1508742	TRUE	86-500-15-08742	G	TRUE	DOR	TRUE	86	500	TRUE	TRUE	6/26/2015	TRUE	
NA	NA	na	G				#REF!	#REF!	#REF!		SOS	92	1030	15	1508773	G	6/26/15	2015	8/10/15	9/2/15	10/16/15	NOL	10/29/2015	1514930	TRUE	6/24/16	10/13/15	24	NOL										NOL	10/13/2015						NA																														2015	2015	NA	NA	0		0	0											FALSE	NA	1508773	TRUE	92-1030-15-08773	G	TRUE	SOS	TRUE	92	1030	TRUE	TRUE	6/26/2015	TRUE	
NA	NA	na	G				#REF!	#REF!	#REF!		DNR	17	670	15	1508873	G	7/6/15	2015	8/20/15	9/24/15	11/7/15	NOL	10/20/2015	1514568	TRUE	7/4/16	10/13/15	17	NOL										NOL	10/13/2015						NA																														2015	2015	NA	NA	0		0	0											FALSE	NA	1508873	TRUE	17-670-15-08873	G	TRUE	DNR	TRUE	17	670	TRUE	TRUE	7/6/2015	TRUE	
NA	NA	na	G				#REF!	#REF!	#REF!		DOR	86	420	15	1508879	G	7/6/15	2015	8/20/15	8/27/15	10/10/15	NOL	10/22/2015	1514701	TRUE	7/4/16	9/16/15	17	NOL										NOL	9/16/2015						NA																														2015	2015	NA	NA	0		0	0											FALSE	NA	1508879	TRUE	86-420-15-08879	G	TRUE	DOR	TRUE	86	420	TRUE	TRUE	7/6/2015	TRUE	
NA	NA	na	G				#REF!	#REF!	#REF!		DOR	86	440	15	1508897	G	7/6/15	2015	8/20/15	8/27/15	10/10/15	NOL	10/22/2015	1514719	TRUE	7/4/16	9/16/15	18	NOL										NOL	9/16/2015						NA																														2015	2015	NA	NA	0		0	0											FALSE	NA	1508897	TRUE	86-440-15-08897	G	TRUE	DOR	TRUE	86	440	TRUE	TRUE	7/6/2015	TRUE	
NA	NA	na	G				#REF!	#REF!	#REF!		SBE	23	226	15	1508906	G	7/6/15	2015	8/20/15	10/21/15	1/18/16	NOL	1/13/2016	1602220	TRUE	7/4/16	11/17/15	2	XT	12/15/2015	18	NOL							NOL	12/15/2015						NA																														2015	2015	NA	NA	0		0	0											FALSE	NA	1508906	TRUE	23-226-15-08906	G	TRUE	SBE	TRUE	23	226	TRUE	TRUE	7/6/2015	TRUE	
NA	NA	na	G				#REF!	#REF!	#REF!		SBE	23	401	15	1508973	G	7/6/15	2015	8/20/15	9/21/15	11/4/15	NOL	10/22/2015	1514758	TRUE	7/4/16	10/13/15	1	NOL										NOL	10/13/2015						NA																														2015	2015	NA	NA	0		0	0											FALSE	NA	1508973	TRUE	23-401-15-08973	G	TRUE	SBE	TRUE	23	401	TRUE	TRUE	7/6/2015	TRUE	
NA	NA	na	G				#REF!	#REF!	#REF!		DOA	8	215	15	1509065	G	7/10/15	2015	8/24/15	3/28/16	6/25/16	NOL	7/1/2016	1608704	TRUE	7/8/16	5/10/16	1	XT	6/14/2016	2	NOL							NOL	6/14/2016						NA																														2016	2016	NA	NA	0		0	0											FALSE	NA	1509065	TRUE	8-215-15-09065	G	TRUE	DOA	TRUE	8	215	TRUE	TRUE	7/10/2015	TRUE	
NA	NA	na	G				#REF!	#REF!	#REF!		DHR	56	2525	15	1509112	G	7/10/15	2015	8/24/15	8/26/15	10/9/15	NOL	10/6/2015	1514027	TRUE	7/8/16	9/16/15	8	NOL										NOL	9/16/2015						NA																														2015	2015	NA	NA	0		0	0											FALSE	NA	1509112	TRUE	56-2525-15-09112	G	TRUE	DHR	TRUE	56	2525	TRUE	TRUE	7/10/2015	TRUE	
NA	NA	na	G				#REF!	#REF!	#REF!		DOL	56	325	15	1509115	G	7/10/15	2015	8/24/15	8/26/15	10/9/15	NOL	10/6/2015	1514030	TRUE	7/8/16	9/16/15	11	NOL										NOL	9/16/2015						NA																														2015	2015	NA	NA	0		0	0											FALSE	NA	1509115	TRUE	56-325-15-09115	G	TRUE	DOL	TRUE	56	325	TRUE	TRUE	7/10/2015	TRUE	
NA	NA	na	G				#REF!	#REF!	#REF!		DOR	86	130	15	1509126	G	7/10/15	2015	8/24/15	8/27/15	10/10/15	NOL	10/22/2015	1514616	TRUE	7/8/16	9/16/15	16	NOL										NOL	9/16/2015						NA																														2015	2015	NA	NA	0		0	0											FALSE	NA	1509126	TRUE	86-130-15-09126	G	TRUE	DOR	TRUE	86	130	TRUE	TRUE	7/10/2015	TRUE	
NA	NA	na	G				#REF!	#REF!	#REF!		DOT	92	340	15	1509213	G	7/10/15	2015	8/24/15	9/11/15	10/25/15	NOL	1/8/2016	1601898	TRUE	7/8/16	10/13/15	27	NOL										NOL	10/13/2015						NA																														2015	2015	NA	NA	0		0	0											FALSE	NA	1509213	TRUE	92-340-15-09213	G	TRUE	DOT	TRUE	92	340	TRUE	TRUE	7/10/2015	TRUE	182
NA	NA	na	G				#REF!	#REF!	#REF!		DOT	92	380	15	1509217	G	7/10/15	2015	8/24/15	9/11/15	10/25/15	NOL	1/8/2016	1601901	TRUE	7/8/16	10/13/15	28	NOL										NOL	10/13/2015						NA																														2015	2015	NA	NA	0		0	0											FALSE	NA	1509217	TRUE	92-380-15-09217	G	TRUE	DOT	TRUE	92	380	TRUE	TRUE	7/10/2015	TRUE	182
NA	NA	na	G				#REF!	#REF!	#REF!		DOT	92	382	15	1509221	G	7/10/15	2015	8/24/15	9/11/15	10/25/15	NOL	1/8/2016	1601905	TRUE	7/8/16	10/13/15	29	NOL										NOL	10/13/2015						NA																														2015	2015	NA	NA	0		0	0											FALSE	NA	1509221	TRUE	92-382-15-09221	G	TRUE	DOT	TRUE	92	382	TRUE	TRUE	7/10/2015	TRUE	182
NA	NA	na	G				#REF!	#REF!	#REF!		DOT	92	383	15	1509226	G	7/10/15	2015	8/24/15	9/11/15	10/25/15	NOL	1/8/2016	1601909	TRUE	7/8/16	10/13/15	30	NOL										NOL	10/13/2015						NA																														2015	2015	NA	NA	0		0	0											FALSE	NA	1509226	TRUE	92-383-15-09226	G	TRUE	DOT	TRUE	92	383	TRUE	TRUE	7/10/2015	TRUE	
NA	NA	na	G				#REF!	#REF!	#REF!		DOT	92	386	15	1509231	G	7/10/15	2015	8/24/15	9/11/15	10/25/15	NOL	1/8/2016	1601914	TRUE	7/8/16	10/13/15	31	NOL										NOL	10/13/2015						NA																														2015	2015	NA	NA	0		0	0											FALSE	NA	1509231	TRUE	92-386-15-09231	G	TRUE	DOT	TRUE	92	386	TRUE	TRUE	7/10/2015	TRUE	182
NA	NA	na	G				#REF!	#REF!	#REF!		DOT	92	387	15	1509238	G	7/10/15	2015	8/24/15	9/11/15	10/25/15	NOL	1/8/2016	1601921	TRUE	7/8/16	10/13/15	32	NOL										NOL	10/13/2015						NA																														2015	2015	NA	NA	0		0	0											FALSE	NA	1509238	TRUE	92-387-15-09238	G	TRUE	DOT	TRUE	92	387	TRUE	TRUE	7/10/2015	TRUE	182
NA	NA	na	G				#REF!	#REF!	#REF!		DOT	92	390	15	1509242	G	7/10/15	2015	8/24/15	9/11/15	10/25/15	NOL	1/8/2016	1601924	TRUE	7/8/16	10/13/15	33	NOL										NOL	10/13/2015						NA																														2015	2015	NA	NA	0		0	0											FALSE	NA	1509242	TRUE	92-390-15-09242	G	TRUE	DOT	TRUE	92	390	TRUE	TRUE	7/10/2015	TRUE	182
NA	NA	na	G				#REF!	#REF!	#REF!		DOT	92	391	15	1509276	G	7/10/15	2015	8/24/15	9/11/15	10/25/15	NOL	1/8/2016	1601956	TRUE	7/8/16	10/13/15	34	NOL										NOL	10/13/2015						NA																														2015	2015	NA	NA	0		0	0											FALSE	NA	1509276	TRUE	92-391-15-09276	G	TRUE	DOT	TRUE	92	391	TRUE	TRUE	7/10/2015	TRUE	182
NA	NA	na	G				#REF!	#REF!	#REF!		DOT	92	392	15	1509283	G	7/10/15	2015	8/24/15	9/11/15	10/25/15	NOL	1/8/2016	1601962	TRUE	7/8/16	10/13/15	35	NOL										NOL	10/13/2015						NA																														2015	2015	NA	NA	0		0	0											FALSE	NA	1509283	TRUE	92-392-15-09283	G	TRUE	DOT	TRUE	92	392	TRUE	TRUE	7/10/2015	TRUE	182
NA	NA	na	G				#REF!	#REF!	#REF!		DOT	92	393	15	1509287	G	7/10/15	2015	8/24/15	9/11/15	10/25/15	NOL	1/8/2016	1601966	TRUE	7/8/16	10/13/15	36	NOL										NOL	10/13/2015						NA																														2015	2015	NA	NA	0		0	0											FALSE	NA	1509287	TRUE	92-393-15-09287	G	TRUE	DOT	TRUE	92	393	TRUE	TRUE	7/10/2015	TRUE	182
NA	NA	na	G				#REF!	#REF!	#REF!		DOT	92	395	15	1509291	G	7/10/15	2015	8/24/15	9/11/15	10/25/15	NOL	1/8/2016	1601970	TRUE	7/8/16	10/13/15	37	NOL										NOL	10/13/2015						NA																														2015	2015	NA	NA	0		0	0											FALSE	NA	1509291	TRUE	92-395-15-09291	G	TRUE	DOT	TRUE	92	395	TRUE	TRUE	7/10/2015	TRUE	182
NA	NA	na	G				#REF!	#REF!	#REF!		DOT	92	396	15	1509298	G	7/10/15	2015	8/24/15	9/11/15	10/25/15	NOL	1/8/2016	1601977	TRUE	7/8/16	10/13/15	38	NOL										NOL	10/13/2015						NA																														2015	2015	NA	NA	0		0	0											FALSE	NA	1509298	TRUE	92-396-15-09298	G	TRUE	DOT	TRUE	92	396	TRUE	TRUE	7/10/2015	TRUE	182
NA	NA	na	G				#REF!	#REF!	#REF!		DOT	92	397	15	1509302	G	7/10/15	2015	8/24/15	9/11/15	10/25/15	NOL	1/8/2016	1601981	TRUE	7/8/16	10/13/15	39	NOL										NOL	10/13/2015						NA																														2015	2015	NA	NA	0		0	0											FALSE	NA	1509302	TRUE	92-397-15-09302	G	TRUE	DOT	TRUE	92	397	TRUE	TRUE	7/10/2015	TRUE	182
NA	NA	na	G				#REF!	#REF!	#REF!		DOT	92	455	15	1509306	G	7/10/15	2015	8/24/15	9/11/15	10/25/15	NOL	1/8/2016	1601985	TRUE	7/8/16	10/13/15	40	NOL										NOL	10/13/2015						NA																														2015	2015	NA	NA	0		0	0											FALSE	NA	1509306	TRUE	92-455-15-09306	G	TRUE	DOT	TRUE	92	455	TRUE	TRUE	7/10/2015	TRUE	
NA	NA	na	G				#REF!	#REF!	#REF!		DOT	92	458	15	1509317	G	7/10/15	2015	8/24/15	9/11/15	10/25/15	NOL	1/8/2016	1601996	TRUE	7/8/16	10/13/15	41	NOL										NOL	10/13/2015						NA																														2015	2015	NA	NA	0		0	0											FALSE	NA	1509317	TRUE	92-458-15-09317	G	TRUE	DOT	TRUE	92	458	TRUE	TRUE	7/10/2015	TRUE	
NA	NA	na	R				#REF!	#REF!	#REF!		DHR	2	926	15	1509327	R	6/24/15	2015	NA	NA	NA	NOL	7/10/2015	1509327	TRUE	6/22/16	8/11/15	32	NOL										NOL	8/11/2015						NA																														2015	2015	NA	NA	0		0	0											TRUE	2015	1509327	TRUE	2-926-15-09327A	R	TRUE	DHR	TRUE	2	926	TRUE	TRUE	7/10/15	FALSE	16
NA	NA	na	R				#REF!	#REF!	#REF!		DHR	2	926	15	1509330	R	6/24/15	2015	NA	NA	NA	NOL	7/10/2015	1509330	TRUE	6/22/16	8/11/15	33	NOL										NOL	8/11/2015						NA																														2015	2015	NA	NA	0		0	0											TRUE	2015	1509330	TRUE	2-926-15-09330A	R	TRUE	DHR	TRUE	2	926	TRUE	TRUE	7/10/15	FALSE	16
NA	NA	na	RC				#REF!	#REF!	#REF!	MR	WCC	50	7010	15	1509602	RC	7/10/15	2015	NA		NA	NA	7/10/15	1509602	FALSE	7/8/16													NA							NA																														NA	NA	NA	NA	0		0	0											TRUE	NA				RC	TRUE	WCC	TRUE							0
NA	NA	na	RC				#REF!	#REF!	#REF!	MR	WCC	50	7020	15	1509603	RC	7/10/15	2015	NA		NA	NA	7/10/15	1509603	FALSE	7/8/16													NA							NA																														NA	NA	NA	NA	0		0	0											TRUE	NA				RC	TRUE	WCC	TRUE							0
NA	NA	na	RC				#REF!	#REF!	#REF!	MR	WCC	50	7030	15	1509605	RC	7/10/15	2015	NA		NA	NA	7/10/15	1509605	FALSE	7/8/16													NA							NA																														NA	NA	NA	NA	0		0	0											TRUE	NA				RC	TRUE	WCC	TRUE							0
NA	NA	na	RC				#REF!	#REF!	#REF!	MR	WCC	50	7040	15	1509607	RC	7/10/15	2015	NA		NA	NA	7/10/15	1509607	FALSE	7/8/16													NA							NA																														NA	NA	NA	NA	0		0	0											TRUE	NA				RC	TRUE	WCC	TRUE							
NA	NA	na	RC				#REF!	#REF!	#REF!	MR	WCC	50	7050	15	1509609	RC	7/10/15	2015	NA		NA	NA	7/10/15	1509609	FALSE	7/8/16													NA							NA																														NA	NA	NA	NA	0		0	0											TRUE	NA				RC	TRUE	WCC	TRUE							
NA	NA	na	RC				#REF!	#REF!	#REF!	MR	WCC	50	7060	15	1509610	RC	7/10/15	2015	NA		NA	NA	7/10/15	1509610	FALSE	7/8/16													NA							NA																														NA	NA	NA	NA	0		0	0											TRUE	NA				RC	TRUE	WCC	TRUE							0
NA	NA	na	RC				#REF!	#REF!	#REF!	MR	WCC	50	7070	15	1509611	RC	7/10/15	2015	NA		NA	NA	7/10/15	1509611	FALSE	7/8/16													NA							NA																														NA	NA	NA	NA	0		0	0											TRUE	NA				RC	TRUE	WCC	TRUE							0
NA	NA	na	RC				#REF!	#REF!	#REF!	MR	WCC	50	7080	15	1509612	RC	7/10/15	2015	NA		NA	NA	7/10/15	1509612	FALSE	7/8/16													NA							NA																														NA	NA	NA	NA	0		0	0											TRUE	NA				RC	TRUE	WCC	TRUE							0
NA	NA	na	RC				#REF!	#REF!	#REF!	MR	WCC	50	7090	15	1509613	RC	7/10/15	2015	NA		NA	NA	7/10/15	1509613	FALSE	7/8/16													NA							NA																														NA	NA	NA	NA	0		0	0											TRUE	NA				RC	TRUE	WCC	TRUE							0
NA	NA	na	RC				#REF!	#REF!	#REF!	MR	WCC	50	7100	15	1509614	RC	7/10/15	2015	NA		NA	NA	7/10/15	1509614	FALSE	7/8/16													NA							NA																														NA	NA	NA	NA	0		0	0											TRUE	NA				RC	TRUE	WCC	TRUE							0
NA	NA	na	RC				#REF!	#REF!	#REF!	MR	WCC	50	7110	15	1509616	RC	7/10/15	2015	NA		NA	NA	7/10/15	1509616	FALSE	7/8/16													NA							NA																														NA	NA	NA	NA	0		0	0											TRUE	NA				RC	TRUE	WCC	TRUE							0
NA	NA	na	RC				#REF!	#REF!	#REF!	MR	WCC	50	7120	15	1509618	RC	7/10/15	2015	NA		NA	NA	7/10/15	1509618	FALSE	7/8/16													NA							NA																														NA	NA	NA	NA	0		0	0											TRUE	NA				RC	TRUE	WCC	TRUE							0
